4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-in Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-b-Kopplung-gegen Phase- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer;4-c-Kopplung-Schwebung- Kupfer
5.26;40.96;0.23;-0.11;5.26;33.68;-0.03;1.1;5.26;45.56;0.03;-0.24
5.28;41.41;0.22;-0.01;5.28;33.66;-0.01;0.65;5.28;45.57;0.03;0.24
5.3;41.85;0.23;0.12;5.3;33.64;-0.01;0.51;5.3;45.7;0.03;-0.24
5.32;42.32;0.23;-0.11;5.32;33.64;0.01;1.08;5.32;45.71;0.02;0.11
5.34;42.77;0.22;-0.11;5.34;33.69;0.04;0.99;5.34;45.8;0.04;0.15
5.36;43.21;0.22;0.01;5.36;33.79;0.05;0.42;5.36;45.87;0.03;-0.54
5.38;43.66;0.22;-0.1;5.38;33.9;0.05;0.62;5.38;45.92;0.02;-0.56
5.4;44.11;0.22;-0.21;5.4;34.01;0.08;1.09;5.4;45.94;0.01;-0.23
5.42;44.54;0.22;-0.21;5.42;34.2;0.1;0.76;5.42;45.96;0.01;0.01
5.44;44.97;0.21;-0.21;5.44;34.41;0.11;0.53;5.44;45.97;0.01;-0.2
5.46;45.38;0.21;-0.21;5.46;34.63;0.12;0.64;5.46;45.99;0.000575;-0.44
5.48;45.79;0.2;-0.31;5.48;34.88;0.13;0.64;5.48;45.98;-0.01;-0.33
5.5;46.19;0.19;-0.44;5.5;35.16;0.15;0.65;5.5;45.96;-0.01;-0.21
5.52;46.57;0.19;-0.33;5.52;35.47;0.16;0.54;5.52;45.93;-0.02;-0.32
5.54;46.93;0.18;-0.21;5.54;35.79;0.17;0.53;5.54;45.89;-0.03;-0.44
5.56;47.29;0.18;-0.31;5.56;36.13;0.18;0.65;5.56;45.83;-0.03;-0.33
5.58;47.64;0.17;-0.44;5.58;36.51;0.19;0.54;5.58;45.76;-0.04;-0.22
5.6;47.97;0.16;-0.32;5.6;36.91;0.2;0.43;5.6;45.67;-0.04;-0.21
5.62;48.28;0.16;-0.3;5.62;37.32;0.21;0.44;5.62;45.59;-0.05;-0.32
5.64;48.59;0.15;-0.64;5.64;37.75;0.22;0.32;5.64;45.48;-0.06;-0.44
5.66;48.87;0.13;-0.67;5.66;38.19;0.22;0.32;5.66;45.37;-0.06;-0.33
5.68;49.11;0.12;-0.31;5.68;38.64;0.23;0.44;5.68;45.23;-0.07;-0.21
5.7;49.35;0.12;-0.41;5.7;39.12;0.24;0.23;5.7;45.09;-0.07;-0.32
5.72;49.57;0.1;-0.65;5.72;39.6;0.24;-0.01;5.72;44.94;-0.08;-0.43
5.74;49.76;0.09;-0.54;5.74;40.08;0.24;0.1;5.74;44.77;-0.09;-0.44
5.76;49.94;0.08;-0.43;5.76;40.56;0.24;0.22;5.76;44.58;-0.1;-0.33
5.78;50.09;0.07;-0.42;5.78;41.06;0.25;0.11;5.78;44.37;-0.1;-0.21
5.8;50.23;0.07;-0.52;5.8;41.56;0.25;2.41E-13;5.8;44.17;-0.11;-0.32
5.82;50.36;0.05;-0.76;5.82;42.06;0.25;0.01;5.82;43.94;-0.12;-0.33
5.84;50.44;0.04;-0.65;5.84;42.56;0.25;-0.1;5.84;43.7;-0.12;-0.22
5.86;50.5;0.03;-0.53;5.86;43.06;0.25;-0.22;5.86;43.46;-0.12;-0.21
5.88;50.55;0.01;-0.65;5.88;43.54;0.24;-0.11;5.88;43.21;-0.13;-0.32
5.9;50.55;0.000632;-0.54;5.9;44.02;0.24;-0.09;5.9;42.95;-0.14;-0.44
5.92;50.55;-0.01;-0.54;5.92;44.5;0.24;-0.31;5.92;42.66;-0.15;-0.22
5.94;50.52;-0.02;-0.54;5.94;44.97;0.23;-0.44;5.94;42.36;-0.15;-0.1
5.96;50.47;-0.03;-0.53;5.96;45.41;0.22;-0.32;5.96;42.07;-0.15;-0.22
5.98;50.4;-0.04;-0.65;5.98;45.84;0.22;-0.31;5.98;41.76;-0.15;-0.22
6;50.3;-0.06;-0.55;6;46.28;0.21;-0.54;6;41.45;-0.16;-0.22
6.02;50.18;-0.06;-0.42;6.02;46.67;0.19;-0.54;6.02;41.13;-0.16;-0.11
6.04;50.05;-0.07;-0.53;6.04;47.05;0.19;-0.43;6.04;40.8;-0.16;0.01
6.06;49.89;-0.09;-0.65;6.06;47.41;0.18;-0.42;6.06;40.47;-0.16;-0.1
6.08;49.71;-0.1;-0.54;6.08;47.76;0.17;-0.52;6.08;40.15;-0.17;-0.22
6.1;49.5;-0.11;-0.54;6.1;48.09;0.16;-0.76;6.1;39.8;-0.17;-0.11
6.12;49.28;-0.12;-0.55;6.12;48.38;0.14;-0.65;6.12;39.46;-0.17;-6.04E-14
6.14;49.02;-0.13;-0.43;6.14;48.64;0.13;-0.52;6.14;39.12;-0.17;-0.01
6.16;48.77;-0.14;-0.44;6.16;48.9;0.12;-0.74;6.16;38.77;-0.17;0.11
6.18;48.47;-0.15;-0.32;6.18;49.11;0.1;-0.87;6.18;38.43;-0.17;0.11
6.2;48.18;-0.15;-0.42;6.2;49.3;0.08;-0.77;6.2;38.1;-0.17;-0.01
6.22;47.87;-0.16;-0.55;6.22;49.44;0.07;-0.52;6.22;37.75;-0.17;0.11
6.24;47.53;-0.17;-0.32;6.24;49.58;0.06;-0.74;6.24;37.43;-0.16;0.11
6.26;47.19;-0.18;-0.32;6.26;49.69;0.04;-0.99;6.26;37.1;-0.16;0.1
6.28;46.83;-0.18;-0.33;6.28;49.74;0.02;-0.64;6.28;36.77;-0.16;0.32
6.3;46.45;-0.19;-0.21;6.3;49.78;0.01;-0.63;6.3;36.46;-0.15;0.33
6.32;46.07;-0.19;-0.32;6.32;49.8;0;-0.86;6.32;36.17;-0.15;0.1
6.34;45.68;-0.2;-0.33;6.34;49.76;-0.02;-0.86;6.34;35.88;-0.15;0.2
6.36;45.26;-0.21;-0.22;6.36;49.72;-0.04;-0.87;6.36;35.58;-0.14;0.44
6.38;44.85;-0.21;-0.22;6.38;49.61;-0.05;-0.75;6.38;35.32;-0.13;0.32
6.4;44.42;-0.22;-0.11;6.4;49.5;-0.07;-0.75;6.4;35.07;-0.13;0.32
6.42;43.99;-0.21;-0.1;6.42;49.34;-0.09;-0.76;6.42;34.82;-0.12;0.44
6.44;43.56;-0.22;-0.22;6.44;49.16;-0.1;-0.65;6.44;34.6;-0.11;0.32
6.46;43.11;-0.22;-0.11;6.46;48.95;-0.11;-0.65;6.46;34.39;-0.1;0.31
6.48;42.67;-0.22;0.01;6.48;48.71;-0.12;-0.65;6.48;34.18;-0.1;0.65
6.5;42.22;-0.22;-0.11;6.5;48.46;-0.14;-0.65;6.5;34.01;-0.08;0.66
6.52;41.77;-0.23;-0.13;6.52;48.16;-0.15;-0.64;6.52;33.87;-0.07;0.43
6.54;41.31;-0.23;0.22;6.54;47.86;-0.16;-0.76;6.54;33.73;-0.06;0.43
6.56;40.86;-0.22;0.23;6.56;47.52;-0.18;-0.67;6.56;33.63;-0.05;0.42
6.58;40.43;-0.22;-0.11;6.58;47.14;-0.19;-0.32;6.58;33.53;-0.04;0.64
6.6;39.98;-0.22;-0.12;6.6;46.76;-0.19;-0.42;6.6;33.46;-0.03;0.76
6.62;39.53;-0.22;0.1;6.62;46.37;-0.21;-0.55;6.62;33.42;-0.01;0.54
6.64;39.09;-0.22;0.32;6.64;45.94;-0.21;-0.43;6.64;33.4;0;0.42
6.66;38.65;-0.21;0.34;6.66;45.51;-0.22;-0.44;6.66;33.4;0;0.53
6.68;38.24;-0.21;0.11;6.68;45.04;-0.23;-0.33;6.68;33.42;0.02;0.75
6.7;37.83;-0.21;0.1;6.7;44.58;-0.24;-0.22;6.7;33.47;0.03;0.76
6.72;37.41;-0.2;0.32;6.72;44.1;-0.24;-0.22;6.72;33.55;0.05;0.64
6.74;37.02;-0.19;0.44;6.74;43.62;-0.25;-0.22;6.74;33.65;0.06;0.65
6.76;36.64;-0.19;0.32;6.76;43.12;-0.25;-0.22;6.76;33.79;0.07;0.54
6.78;36.28;-0.18;0.32;6.78;42.62;-0.25;-0.11;6.78;33.94;0.08;0.53
6.8;35.91;-0.17;0.44;6.8;42.1;-0.25;0.01;6.8;34.11;0.09;0.64
6.82;35.59;-0.16;0.32;6.82;41.6;-0.25;-0.12;6.82;34.32;0.11;0.64
6.84;35.26;-0.16;0.31;6.84;41.09;-0.26;0.1;6.84;34.54;0.12;0.65
6.86;34.95;-0.15;0.54;6.86;40.57;-0.25;0.23;6.86;34.8;0.13;0.54
6.88;34.65;-0.14;0.55;6.88;40.09;-0.25;-0.01;6.88;35.07;0.14;0.53
6.9;34.4;-0.13;0.32;6.9;39.57;-0.25;0.22;6.9;35.36;0.15;0.64
6.92;34.14;-0.13;0.31;6.92;39.09;-0.24;0.22;6.92;35.69;0.17;0.65
6.94;33.9;-0.12;0.54;6.94;38.61;-0.24;0.09;6.94;36.03;0.18;0.54
6.96;33.67;-0.1;0.54;6.96;38.12;-0.24;0.42;6.96;36.41;0.19;0.42
6.98;33.48;-0.1;0.53;6.98;37.66;-0.22;0.55;6.98;36.79;0.2;0.54
7;33.29;-0.08;0.65;7;37.23;-0.22;0.32;7;37.2;0.21;0.43
7.02;33.15;-0.07;0.65;7.02;36.8;-0.21;0.32;7.02;37.63;0.21;0.31
7.04;33.01;-0.06;0.66;7.04;36.38;-0.2;0.43;7.04;38.06;0.22;0.54
7.06;32.92;-0.04;0.43;7.06;35.98;-0.19;0.53;7.06;38.52;0.24;0.43
7.08;32.84;-0.04;0.42;7.08;35.6;-0.18;0.65;7.08;39;0.24;0.32
7.1;32.77;-0.03;0.65;7.1;35.26;-0.17;0.65;7.1;39.48;0.25;0.33
7.12;32.73;-0.01;0.54;7.12;34.93;-0.16;0.65;7.12;40;0.25;0.1
7.14;32.71;0;0.53;7.14;34.64;-0.14;0.65;7.14;40.49;0.25;0.21
7.16;32.71;0.01;0.65;7.16;34.36;-0.13;0.64;7.16;41.01;0.26;0.33
7.18;32.75;0.02;0.55;7.18;34.12;-0.12;0.75;7.18;41.54;0.27;0.11
7.2;32.8;0.03;0.31;7.2;33.89;-0.1;0.76;7.2;42.07;0.27;0.1
7.22;32.87;0.03;0.63;7.22;33.72;-0.09;0.65;7.22;42.6;0.27;0.23
7.24;32.93;0.06;0.99;7.24;33.55;-0.07;0.53;7.24;43.15;0.28;0.01
7.26;33.09;0.07;0.43;7.26;33.43;-0.07;0.73;7.26;43.71;0.27;-0.11
7.28;33.22;0.07;0.31;7.28;33.28;-0.04;1.31;7.28;44.24;0.27;0.01
7.3;33.38;0.09;0.65;7.3;33.25;-0.01;0.99;7.3;44.79;0.27;-0.09
7.32;33.56;0.1;0.54;7.32;33.23;0;0.54;7.32;45.32;0.27;-0.34
7.34;33.77;0.11;0.43;7.34;33.23;0.01;0.41;7.34;45.86;0.26;-0.12
7.36;33.99;0.12;0.42;7.36;33.26;0.01;0.73;7.36;46.35;0.26;0.14
7.38;34.23;0.12;0.54;7.38;33.28;0.04;1.32;7.38;46.9;0.26;-0.31
7.4;34.49;0.14;0.55;7.4;33.41;0.06;0.76;7.4;47.4;0.25;-0.44
7.42;34.78;0.15;0.32;7.42;33.53;0.07;0.53;7.42;47.9;0.25;-0.2
7.44;35.07;0.15;0.42;7.44;33.69;0.09;0.76;7.44;48.38;0.24;-0.42
7.46;35.38;0.16;0.55;7.46;33.87;0.1;0.64;7.46;48.87;0.23;-0.54
7.48;35.72;0.17;0.32;7.48;34.08;0.11;0.75;7.48;49.3;0.22;-0.42
7.5;36.07;0.18;0.32;7.5;34.32;0.13;0.86;7.5;49.75;0.21;-0.54
7.52;36.43;0.18;0.33;7.52;34.59;0.15;0.76;7.52;50.14;0.2;-0.62
7.54;36.8;0.19;0.21;7.54;34.9;0.16;0.54;7.54;50.54;0.19;0.65
7.56;37.18;0.19;0.32;7.56;35.23;0.17;0.53;7.56;50.89;0.22;0.7
7.58;37.58;0.2;0.33;7.58;35.57;0.18;0.65;7.58;51.44;0.21;-1.82
7.6;37.99;0.21;0.21;7.6;35.94;0.19;0.54;7.6;51.75;0.15;-0.39
7.62;38.4;0.21;0.21;7.62;36.34;0.2;0.43;7.62;52.05;0.2;0.88
7.64;38.83;0.21;0.21;7.64;36.75;0.21;0.43;7.64;52.54;0.19;-2.46
7.66;39.26;0.22;0.22;7.66;37.18;0.22;0.43;7.66;52.79;0.1;-2.73
7.68;39.71;0.22;0.11;7.68;37.63;0.23;0.44;7.68;52.95;0.08;-0.54
7.7;40.15;0.22;-1.24E-13;7.7;38.09;0.24;0.32;7.7;53.1;0.08;-0.5
7.72;40.6;0.22;-2.83E-13;7.72;38.57;0.24;0.32;7.72;53.26;0.06;-1.08
7.74;41.05;0.22;2.48E-13;7.74;39.05;0.25;0.33;7.74;53.33;0.04;-0.98
7.76;41.49;0.22;1.59E-13;7.76;39.57;0.25;0.11;7.76;53.41;0.02;-0.88
7.78;41.94;0.22;-1.59E-13;7.78;40.06;0.25;0.11;7.78;53.41;0.000668;-0.64
7.8;42.39;0.22;1.24E-13;7.8;40.58;0.26;0.11;7.8;53.41;-0.01;-0.65
7.82;42.83;0.22;0.01;7.82;41.09;0.26;0.11;7.82;53.38;-0.03;-0.42
7.84;43.28;0.22;-0.1;7.84;41.61;0.26;0.12;7.84;53.31;-0.02;-3.74
7.86;43.73;0.22;-0.21;7.86;42.14;0.26;-0.1;7.86;53.28;-0.17;-1.53
7.88;44.16;0.22;-0.22;7.88;42.66;0.26;-0.21;7.88;52.61;-0.09;5.16
7.9;44.59;0.21;-0.11;7.9;43.18;0.25;-0.22;7.9;52.94;0.03;-0.5
7.92;45;0.21;-0.09;7.92;43.67;0.25;-0.11;7.92;52.74;-0.11;-5.7
7.94;45.43;0.21;-0.32;7.94;44.17;0.25;-0.09;7.94;52.52;-0.2;-2.95
7.96;45.83;0.2;-0.32;7.96;44.67;0.25;-0.32;7.96;51.95;-0.22;0.82
7.98;46.23;0.19;-0.31;7.98;45.15;0.24;-0.32;7.98;51.63;-0.16;-0.09
8;46.6;0.19;-0.44;8;45.62;0.23;-0.31;8;51.3;-0.23;-2
8.02;46.97;0.18;-0.33;8.02;46.08;0.22;-0.43;8.02;50.72;-0.24;0.44
8.04;47.31;0.17;-0.21;8.04;46.51;0.22;-0.42;8.04;50.33;-0.21;0.4
8.06;47.66;0.17;-0.31;8.06;46.95;0.21;-0.54;8.06;49.88;-0.23;-0.75
8.08;47.98;0.16;-0.43;8.08;47.34;0.19;-0.54;8.08;49.42;-0.24;-0.76
8.1;48.29;0.15;-0.42;8.1;47.72;0.19;-0.53;8.1;48.92;-0.26;-0.66
8.12;48.59;0.14;-0.54;8.12;48.09;0.17;-0.64;8.12;48.39;-0.27;-0.42
8.14;48.87;0.13;-0.55;8.14;48.41;0.16;-0.64;8.14;47.86;-0.27;-0.53
8.16;49.11;0.12;-0.31;8.16;48.73;0.15;-0.64;8.16;47.29;-0.29;-0.65
8.18;49.35;0.12;-0.41;8.18;49;0.13;-0.64;8.18;46.71;-0.3;-0.55
8.2;49.57;0.1;-0.64;8.2;49.26;0.12;-0.64;8.2;46.09;-0.31;-0.32
8.22;49.76;0.09;-0.65;8.22;49.49;0.11;-0.63;8.22;45.47;-0.31;-0.32
8.24;49.94;0.08;-0.54;8.24;49.7;0.1;-0.85;8.24;44.83;-0.32;-0.44
8.26;50.08;0.07;-0.42;8.26;49.87;0.07;-0.98;8.26;44.18;-0.33;-0.33
8.28;50.22;0.06;-0.54;8.28;49.99;0.06;-0.75;8.28;43.51;-0.34;-0.22
8.3;50.32;0.05;-0.54;8.3;50.1;0.04;-0.75;8.3;42.84;-0.34;-0.23
8.32;50.41;0.04;-0.53;8.32;50.17;0.03;-0.75;8.32;42.15;-0.34;-0.000425
8.34;50.48;0.03;-0.64;8.34;50.21;0.01;-0.74;8.34;41.46;-0.34;0.02
8.36;50.52;0.01;-0.64;8.36;50.23;0;-0.87;8.36;40.79;-0.34;-0.34
8.38;50.53;0.000947;-0.65;8.38;50.19;-0.02;-0.75;8.38;40.08;-0.35;-0.13
8.4;50.52;-0.01;-0.54;8.4;50.14;-0.03;-0.74;8.4;39.38;-0.35;0.22
8.42;50.49;-0.02;-0.53;8.42;50.06;-0.05;-0.87;8.42;38.69;-0.34;0.11
8.44;50.44;-0.03;-0.65;8.44;49.94;-0.07;-0.75;8.44;38;-0.34;0.1
8.46;50.35;-0.05;-0.55;8.46;49.79;-0.08;-0.75;8.46;37.31;-0.34;0.32
8.48;50.25;-0.06;-0.42;8.48;49.62;-0.1;-0.87;8.48;36.64;-0.33;0.32
8.5;50.13;-0.06;-0.53;8.5;49.4;-0.12;-0.76;8.5;35.98;-0.33;0.32
8.52;50;-0.08;-0.65;8.52;49.16;-0.13;-0.65;8.52;35.33;-0.32;0.44
8.54;49.82;-0.09;-0.55;8.54;48.89;-0.14;-0.64;8.54;34.71;-0.31;0.32
8.56;49.64;-0.1;-0.42;8.56;48.6;-0.15;-0.76;8.56;34.09;-0.31;0.42
8.58;49.43;-0.11;-0.53;8.58;48.27;-0.17;-0.66;8.58;33.48;-0.29;0.65
8.6;49.21;-0.12;-0.66;8.6;47.91;-0.18;-0.42;8.6;32.91;-0.28;0.53
8.62;48.95;-0.13;-0.44;8.62;47.55;-0.19;-0.54;8.62;32.36;-0.27;0.64
8.64;48.68;-0.14;-0.31;8.64;47.16;-0.2;-0.55;8.64;31.83;-0.25;0.87
8.66;48.41;-0.15;-0.55;8.66;46.74;-0.21;-0.42;8.66;31.34;-0.24;0.76
8.68;48.1;-0.16;-0.44;8.68;46.32;-0.22;-0.55;8.68;30.88;-0.22;0.64
8.7;47.77;-0.16;-0.32;8.7;45.87;-0.23;-0.45;8.7;30.45;-0.21;0.75
8.72;47.45;-0.17;-0.44;8.72;45.39;-0.24;-0.21;8.72;30.03;-0.19;0.86
8.74;47.08;-0.18;-0.33;8.74;44.92;-0.24;-0.32;8.74;29.67;-0.18;0.86
8.76;46.72;-0.18;-0.21;8.76;44.43;-0.25;-0.33;8.76;29.32;-0.16;0.98
8.78;46.35;-0.19;-0.32;8.78;43.93;-0.25;-0.22;8.78;29.03;-0.14;0.64
8.8;45.97;-0.2;-0.44;8.8;43.41;-0.26;-0.22;8.8;28.77;-0.13;0.83
8.82;45.56;-0.21;-0.33;8.82;42.9;-0.26;-0.11;8.82;28.49;-0.1;1.64
8.84;45.14;-0.21;-0.22;8.84;42.36;-0.26;-3.61E-13;8.84;28.35;-0.07;1.09
8.86;44.71;-0.22;-0.11;8.86;41.85;-0.26;1.53E-13;8.86;28.21;-0.06;0.74
8.88;44.28;-0.21;-0.1;8.88;41.31;-0.26;3.61E-13;8.88;28.11;-0.04;1.08
8.9;43.85;-0.22;-0.22;8.9;40.8;-0.26;-0.01;8.9;28.05;-0.02;0.97
8.92;43.41;-0.22;-0.11;8.92;40.26;-0.26;0.1;8.92;28.04;-0.000877;0.96
8.94;42.96;-0.22;2.83E-13;8.94;39.74;-0.26;0.22;8.94;28.05;0.02;1.07
8.96;42.51;-0.22;0.01;8.96;39.23;-0.25;0.22;8.96;28.12;0.04;1.07
8.98;42.06;-0.22;-0.11;8.98;38.73;-0.25;0.21;8.98;28.22;0.06;1.07
9;41.62;-0.23;-0.01;9;38.23;-0.25;0.32;9;28.37;0.09;1.07
9.02;41.15;-0.22;0.12;9.02;37.75;-0.24;0.43;9.02;28.56;0.11;1.08
9.04;40.72;-0.22;-0.11;9.04;37.28;-0.23;0.43;9.04;28.8;0.13;0.97
9.06;40.26;-0.23;-0.01;9.06;36.83;-0.22;0.43;9.06;29.07;0.15;0.96
9.08;39.81;-0.22;0.11;9.08;36.4;-0.21;0.43;9.08;29.38;0.17;1.08
9.1;39.36;-0.22;0.1;9.1;35.99;-0.2;0.43;9.1;29.74;0.19;0.97
9.12;38.91;-0.22;0.33;9.12;35.59;-0.19;0.53;9.12;30.13;0.21;0.86
9.14;38.48;-0.21;0.22;9.14;35.21;-0.18;0.75;9.14;30.56;0.22;0.86
9.16;38.07;-0.21;0.1;9.16;34.86;-0.16;0.76;9.16;31.02;0.24;0.75
9.18;37.64;-0.21;0.32;9.18;34.55;-0.15;0.54;9.18;31.52;0.25;0.75
9.2;37.24;-0.2;0.32;9.2;34.26;-0.14;0.53;9.2;32.03;0.27;0.86
9.22;36.85;-0.19;0.32;9.22;33.98;-0.13;0.76;9.22;32.6;0.29;0.76
9.24;36.47;-0.19;0.44;9.24;33.74;-0.11;0.64;9.24;33.18;0.3;0.64
9.26;36.1;-0.18;0.33;9.26;33.53;-0.1;0.84;9.26;33.8;0.31;0.64
9.28;35.76;-0.17;0.21;9.28;33.32;-0.08;1.22;9.28;34.44;0.33;0.65
9.3;35.41;-0.17;0.31;9.3;33.22;-0.06;0.44;9.3;35.1;0.34;0.54
9.32;35.09;-0.16;0.54;9.32;33.1;-0.06;0.29;9.32;35.79;0.35;0.54
9.34;34.78;-0.15;0.54;9.34;32.97;-0.04;1.08;9.34;36.49;0.36;0.55
9.36;34.5;-0.14;0.43;9.36;32.92;-0.02;0.98;9.36;37.23;0.37;0.33
9.38;34.22;-0.13;0.43;9.38;32.9;-0.01;0.73;9.38;37.97;0.37;0.21
9.4;33.98;-0.12;0.43;9.4;32.9;0.01;1.19;9.4;38.73;0.38;0.21
9.42;33.74;-0.11;0.53;9.42;32.95;0.04;1.11;9.42;39.48;0.38;0.21
9.44;33.53;-0.1;0.65;9.44;33.07;0.06;0.31;9.44;40.25;0.39;0.22
9.46;33.34;-0.09;0.54;9.46;33.17;0.05;0.62;9.46;41.03;0.39;0.11
9.48;33.19;-0.08;0.43;9.48;33.29;0.08;1.21;9.48;41.82;0.39;-4.34E-13
9.5;33.03;-0.07;0.54;9.5;33.5;0.1;0.65;9.5;42.59;0.39;0.01
9.52;32.91;-0.06;0.54;9.52;33.7;0.11;0.41;9.52;43.38;0.39;-0.21
9.54;32.8;-0.05;0.54;9.54;33.92;0.12;0.75;9.54;44.16;0.38;-0.23
9.56;32.72;-0.03;0.54;9.56;34.18;0.14;0.76;9.56;44.91;0.38;0.01
9.58;32.67;-0.03;0.53;9.58;34.47;0.15;0.64;9.58;45.68;0.38;-0.2
9.6;32.61;-0.01;0.75;9.6;34.78;0.16;0.64;9.6;46.44;0.37;-0.43
9.62;32.61;0;0.87;9.62;35.12;0.18;0.64;9.62;47.18;0.37;-0.43
9.64;32.63;0.02;0.66;9.64;35.48;0.19;0.65;9.64;47.9;0.36;-0.44
9.66;32.69;0.03;0.32;9.66;35.87;0.2;0.54;9.66;48.61;0.35;-0.31
9.68;32.74;0.03;0.42;9.68;36.29;0.21;0.43;9.68;49.3;0.34;-0.5
9.7;32.83;0.05;0.64;9.7;36.72;0.22;0.44;9.7;49.99;0.33;0.43
9.72;32.93;0.06;0.65;9.72;37.16;0.23;0.32;9.72;50.61;0.36;2.23
9.74;33.07;0.07;0.54;9.74;37.63;0.23;0.32;9.74;51.44;0.42;-0.27
9.76;33.22;0.08;0.42;9.76;38.09;0.24;0.44;9.76;52.28;0.35;-4.17
9.78;33.39;0.09;0.54;9.78;38.59;0.25;0.33;9.78;52.84;0.25;-3.06
9.8;33.58;0.1;0.54;9.8;39.08;0.25;0.21;9.8;53.28;0.23;-0.76
9.82;33.8;0.11;0.53;9.82;39.6;0.26;0.22;9.82;53.75;0.22;-0.63
9.84;34.03;0.12;0.66;9.84;40.11;0.26;0.11;9.84;54.17;0.2;-0.87
9.86;34.3;0.14;0.43;9.86;40.65;0.26;3.96E-13;9.86;54.57;0.19;-0.76
9.88;34.57;0.14;0.32;9.88;41.16;0.26;-2.57E-13;9.88;54.91;0.17;-0.62
9.9;34.87;0.15;0.43;9.9;41.7;0.26;-3.26E-13;9.9;55.26;0.16;-0.93
9.92;35.17;0.16;0.43;9.92;42.21;0.26;0.01;9.92;55.55;0.14;-1.41
9.94;35.5;0.17;0.43;9.94;42.74;0.26;-0.1;9.94;55.8;0.1;-1.23
9.96;35.84;0.18;0.44;9.96;43.26;0.26;-0.21;9.96;55.97;0.09;-0.51
9.98;36.2;0.18;0.32;9.98;43.78;0.25;-0.21;9.98;56.15;0.08;-0.8
10;36.58;0.19;0.32;10;44.28;0.25;-0.21;10;56.31;0.05;-1.65
10.02;36.96;0.2;0.44;10.02;44.77;0.25;-0.32;10.02;56.36;0.02;-1.24
10.04;37.37;0.21;0.22;10.04;45.26;0.24;-0.32;10.04;56.38;0.01;-0.5
10.06;37.78;0.21;0.1;10.06;45.72;0.23;-0.31;10.06;56.38;0;-0.91
10.08;38.19;0.21;0.32;10.08;46.19;0.22;-0.43;10.08;56.37;-0.03;-1.66
10.1;38.62;0.22;0.33;10.1;46.62;0.22;-0.42;10.1;56.26;-0.07;-1.09
10.12;39.07;0.22;0.11;10.12;47.05;0.21;-0.53;10.12;56.1;-0.08;-0.84
10.14;39.52;0.22;2.83E-13;10.14;47.45;0.19;-0.65;10.14;55.96;-0.1;-1.1
10.16;39.96;0.22;-0.01;10.16;47.83;0.18;-0.54;10.16;55.69;-0.12;-0.72
10.18;40.41;0.22;0.1;10.18;48.17;0.17;-0.52;10.18;55.48;-0.13;-1.19
10.2;40.86;0.23;0.23;10.2;48.52;0.16;-0.75;10.2;55.17;-0.17;-1.13
10.22;41.32;0.23;0.01;10.22;48.81;0.14;-0.77;10.22;54.81;-0.18;-0.41
10.24;41.79;0.23;-0.11;10.24;49.09;0.13;-0.53;10.24;54.47;-0.18;-0.75
10.26;42.23;0.23;2.53E-13;10.26;49.33;0.12;-0.63;10.26;54.08;-0.21;-0.72
10.28;42.7;0.23;3.47E-14;10.28;49.58;0.1;-0.87;10.28;53.65;-0.21;-2.66
10.3;43.14;0.23;0.01;10.3;49.75;0.09;-0.64;10.3;53.23;-0.31;-3.39
10.32;43.61;0.23;-0.21;10.32;49.92;0.08;-0.74;10.32;52.4;-0.35;0.29
10.34;44.06;0.22;-0.33;10.34;50.06;0.06;-0.98;10.34;51.84;-0.3;0.94
10.36;44.49;0.22;-0.21;10.36;50.15;0.04;-0.75;10.36;51.2;-0.31;-1.71
10.38;44.92;0.21;-0.22;10.38;50.22;0.03;-0.74;10.38;50.6;-0.37;-2.11
10.4;45.33;0.21;-0.11;10.4;50.26;0.01;-0.86;10.4;49.72;-0.39;0.4
10.42;45.74;0.21;-0.09;10.42;50.26;-0.01;-0.87;10.42;49.02;-0.35;0.95
10.44;46.16;0.2;-0.31;10.44;50.23;-0.02;-0.75;10.44;48.31;-0.36;-0.42
10.46;46.55;0.19;-0.43;10.46;50.16;-0.04;-0.74;10.46;47.59;-0.37;-0.55
10.48;46.93;0.19;-0.44;10.48;50.08;-0.05;-0.87;10.48;46.84;-0.38;-0.33
10.5;47.29;0.18;-0.32;10.5;49.94;-0.07;-0.75;10.5;46.08;-0.38;-0.21
10.52;47.64;0.17;-0.31;10.52;49.79;-0.08;-0.75;10.52;45.3;-0.39;-0.32
10.54;47.98;0.16;-0.54;10.54;49.6;-0.1;-0.77;10.54;44.53;-0.4;-0.34
10.56;48.29;0.15;-0.44;10.56;49.38;-0.12;-0.53;10.56;43.72;-0.4;-0.000495
10.58;48.59;0.15;-0.31;10.58;49.14;-0.12;-0.62;10.58;42.93;-0.4;0.01
10.6;48.88;0.14;-0.54;10.6;48.89;-0.14;-0.98;10.6;42.14;-0.4;-0.23
10.62;49.14;0.13;-0.54;10.62;48.58;-0.16;-0.78;10.62;41.33;-0.4;-0.01
